P6A-1,P11B-10,1688
P6A-1,P8B-9,1686
P6A-1,P12A-3,1685
P1B-16,P6A-1,1673
P6A-1,P7A-7,1670
P5B-9,P6A-1,1645
P6A-1,P8B-12,1642
P6A-1,P12A-1,1635
P6A-1,P11A-1,1634
P2A-1,P6A-1,1570
P8B-11,P9A-1,1430
P9A-1,P9B-11,1390
P9A-1,P9B-17,1152
P9A-1,P13A-3,1129
P7A-7,P9A-1,1050
P2B-13,P9A-1,1018
P8A-1,P10A-1,1000
P9A-1,P12A-7,941
P3A-7,P9A-1,915
P4B-17,P5A-1,896
P3A-1,P8A-1,886
P8A-1,P10B-9,871
P4A-2,P8A-1,859
P9A-1,P13A-7,853
P8A-1,P8A-6,846
P7B-10,P8A-1,841
P8A-1,P14A-1,838
P8A-1,P11A-1,835
P8A-1,P13A-2,834
P6B-10,P8A-1,823
P8A-1,P9B-17,816
P8A-1,P12B-9,798
P1A-6,P9A-1,796
P9A-1,P9A-7,795
P6B-13,P8A-1,791
P6B-11,P8A-1,787
P3B-15,P8A-1,785
P8B-13,P9A-1,783
P7B-13,P13A-2,780
P7B-13,P8A-1,779
P8A-1,P13A-1,779
P8A-1,P12A-1,775
P5A-1,P10A-1,774
P8A-1,P8B-9,774
P7B-15,P9A-1,770
P4A-5,P8A-1,768
P4A-1,P9A-1,767
P8B-9,P12B-9,763
P6B-9,P8A-1,761
P8A-1,P11B-10,760
P2A-1,P8A-1,758
P3A-5,P8A-1,756
P2A-2,P8A-1,755
P8A-1,P9B-13,754
P7B-12,P9A-1,753
P1A-8,P8A-1,746
P2A-5,P8A-1,744
P4B-15,P8A-1,742
P8A-1,P9B-9,739
P9A-1,P10B-9,738
P4A-1,P8A-1,736
P6B-17,P8A-1,736
P4A-7,P8A-1,731
P8A-1,P8B-14,731
P8A-1,P10A-2,730
P8A-1,P10A-6,730
P8A-1,P10A-3,729
P1B-14,P8A-1,727
P5B-10,P8A-1,726
P7A-3,P8A-1,726
P2A-6,P8A-1,724
P6A-4,P8A-1,724
P8A-1,P12A-2,724
P5A-1,P8A-4,723
P9A-1,P15A-1,723
P7B-17,P8A-1,722
