P10B,P5B,97
P12A,P3A,96
P3B,P3A,96
P6B,P10A,96
P9B,P13A,96
P10B,P6A,96
P10B,P15A,96
P11B,P7B,96
P7A,P3A,95
P9A,P5A,95
P10A,P8A,95
P1B,P9A,95
P4B,P12A,95
P10B,P7A,95
P12B,P2B,95
P6B,P15A,94
P9B,P7B,94
P10B,P2B,94
P11B,P7A,94
P11B,P6B,94
P12B,P8B,94
P12A,P10A,93
P14A,P10A,93
P1B,P14A,93
P2B,P1B,93
P3B,P1B,93
P4B,P14A,93
P6B,P1B,93
P9B,P10A,93
P9B,P3B,93
P9B,P8B,93
P10B,P8A,93
P10B,P13A,93
P10B,P3B,93
P11B,P3B,93
P13A,P5A,92
P1B,P6A,92
P4B,P8A,92
P6B,P11A,92
P7B,P7A,92
P7B,P12A,92
P7B,P1B,92
P10B,P7B,92
P11B,P8A,92
P12B,P8A,92
P12B,P15A,92
P12B,P6B,92
P12B,P11B,92
P6A,P3A,91
P14A,P5A,91
P15A,P11A,91
P2B,P12A,91
P6B,P12A,91
P6B,P2B,91
P9B,P7A,91
P9B,P12A,91
P10B,P8B,91
P12B,P12A,91
P1B,P7A,90
P2B,P6A,90
P5B,P3B,90
P7B,P8A,90
P8B,P2B,90
P11B,P5B,90
P7A,P5A,89
P13A,P10A,89
P15A,P13A,89
P5B,P9A,89
P6B,P14A,89
P8B,P15A,89
P10B,P9A,89
P11B,P15A,89
P12B,P7A,89
P12A,P7A,88
P15A,P10A,88
P1B,P15A,88
P3B,P7A,88
P5B,P13A,88
P5B,P15A,88
P8B,P3B,88
P8B,P5B,88
P9B,P6A,88
P8A,P7A,87
P2B,P8A,87
P3B,P10A,87
P3B,P15A,87
P6B,P5B,87
P7B,P14A,87
P7B,P6B,87
P8B,P10A,87
P9B,P14A,87
P12B,P13A,87
P12B,P3B,87
P13A,P9A,86
P14A,P8A,86
P1B,P12A,86
P1B,P13A,86
P2B,P11A,86
P2B,P15A,86
P3B,P8A,86
P5B,P12A,86
P6B,P9A,86
P6B,P13A,86
P8B,P11A,86
P10B,P11A,86
P3B,P6A,85
P3B,P9A,85
P3B,P2B,85
P4B,P9A,85
P5B,P6A,85
P5B,P14A,85
P7B,P15A,85
P8B,P7B,85
P9B,P9A,85
P12B,P14A,85
P12B,P5B,85
P15A,P9A,84
P15A,P12A,84
P2B,P10A,84
P8B,P8A,84
P8B,P9A,84
P8B,P12A,84
P14A,P13A,83
P1B,P11A,83
P5B,P2B,83
P6B,P3B,83
P8B,P6A,83
P8B,P7A,83
P12A,P8A,82
P13A,P7A,82
P15A,P8A,82
P2B,P13A,82
P3B,P12A,82
P3B,P13A,82
P6B,P7A,82
P11B,P13A,82
P11B,P14A,82
P10A,P6A,81
P12A,P6A,81
P13A,P8A,81
P2B,P9A,81
P3B,P11A,81
P5B,P8A,81
P6B,P6A,81
P7B,P10A,81
P7B,P11A,81
P7B,P2B,81
P8B,P14A,81
P9B,P11A,81
P12B,P10A,81
P10A,P7A,80
P11A,P8A,80
P12A,P9A,80
P13A,P6A,80
P14A,P7A,80
P7B,P13A,80
P8B,P13A,80
P11B,P6A,80
P11B,P9A,80
P12B,P6A,80
P13A,P12A,79
P14A,P12A,79
P15A,P7A,79
P7B,P9A,79
P11A,P10A,78
P5B,P7A,78
P7B,P6A,78
P15A,P6A,77
P11B,P11A,77
P12B,P9A,77
P9A,P7A,76
P9A,P8A,76
P14A,P9A,76
P8A,P6A,75
P13A,P11A,75
P14A,P6A,75
P14A,P11A,75
P11B,P2B,75
P7A,P6A,74
P2B,P7A,74
P7B,P3B,74
P10A,P9A,73
P11A,P7A,73
P3B,P14A,73
P11A,P6A,72
P15A,P14A,72
P5B,P11A,72
P12B,P11A,72
P11A,P9A,71
P9A,P6A,70
P2B,P14A,66
P12A,P11A,64
